MfgCode|BrandID|PartNo|CodeID|Description|LanguageCode
|JVYD|AFF21995511235MB|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995511235MG|DES|Aodhan AFF2 19X9.5 5X112 ET 35mm Matte Gray|EN
|JVYD|AFF21995511235MG|LAB|Aodhan Wheels|EN
|JVYD|AFF21995511235MG|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995511235MG|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995511235MG|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995511235MG|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995511235MG|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995511235MG|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995511235SMF|DES|Aodhan AFF2 19X9.5 5X112 ET 35mm Gloss Silver Machined Face|EN
|JVYD|AFF21995511235SMF|LAB|Aodhan Wheels|EN
|JVYD|AFF21995511235SMF|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995511235SMF|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995511235SMF|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995511235SMF|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995511235SMF|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995511235SMF|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF219955114335BZ|DES|Aodhan AFF2 19X9.5 5X114.3 ET 35mm Matte Bronze|EN
|JVYD|AFF219955114335BZ|LAB|Aodhan Wheels|EN
|JVYD|AFF219955114335BZ|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF219955114335BZ|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF219955114335BZ|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF219955114335BZ|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF219955114335BZ|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF219955114335BZ|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF219955114335MB|DES|Aodhan AFF2 19X9.5 5X114.3 ET 35mm Matte Black|EN
|JVYD|AFF219955114335MB|LAB|Aodhan Wheels|EN
|JVYD|AFF219955114335MB|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF219955114335MB|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF219955114335MB|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF219955114335MB|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF219955114335MB|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF219955114335MB|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF219955114335MG|DES|Aodhan AFF2 19X9.5 5X114.3 ET 35mm Matte Gray|EN
|JVYD|AFF219955114335MG|LAB|Aodhan Wheels|EN
|JVYD|AFF219955114335MG|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF219955114335MG|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF219955114335MG|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF219955114335MG|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF219955114335MG|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF219955114335MG|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF219955114335SMF|DES|Aodhan AFF2 19X9.5 5X114.3 ET 35mm Gloss Silver Machined Face|EN
|JVYD|AFF219955114335SMF|LAB|Aodhan Wheels|EN
|JVYD|AFF219955114335SMF|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF219955114335SMF|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF219955114335SMF|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF219955114335SMF|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF219955114335SMF|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF219955114335SMF|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995512035BZ|DES|Aodhan AFF2 19X9.5 5X120 ET 35mm Matte Bronze|EN
|JVYD|AFF21995512035BZ|LAB|Aodhan Wheels|EN
|JVYD|AFF21995512035BZ|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995512035BZ|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995512035BZ|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995512035BZ|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995512035BZ|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995512035BZ|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995512035MB|DES|Aodhan AFF2 19X9.5 5X120 ET 35mm Matte Black|EN
|JVYD|AFF21995512035MB|LAB|Aodhan Wheels|EN
|JVYD|AFF21995512035MB|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995512035MB|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995512035MB|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995512035MB|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995512035MB|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995512035MB|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995512035MG|DES|Aodhan AFF2 19X9.5 5X120 ET 35mm Matte Gray|EN
|JVYD|AFF21995512035MG|LAB|Aodhan Wheels|EN
|JVYD|AFF21995512035MG|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995512035MG|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995512035MG|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995512035MG|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995512035MG|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995512035MG|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF21995512035SMF|DES|Aodhan AFF2 19X9.5 5X120 ET 35mm Gloss Silver Machined Face|EN
|JVYD|AFF21995512035SMF|LAB|Aodhan Wheels|EN
|JVYD|AFF21995512035SMF|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF21995512035SMF|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF21995512035SMF|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF21995512035SMF|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF21995512035SMF|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF21995512035SMF|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511235BZ|DES|Aodhan AFF2 20X10.5 5X112 ET 35mm Matte Bronze|EN
|JVYD|AFF220105511235BZ|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511235BZ|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511235BZ|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511235BZ|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF220105511235BZ|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF220105511235BZ|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF220105511235BZ|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511235MB|DES|Aodhan AFF2 20X10.5 5X112 ET 35mm Matte Black|EN
|JVYD|AFF220105511235MB|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511235MB|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511235MB|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511235MB|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF220105511235MB|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF220105511235MB|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF220105511235MB|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511235MG|DES|Aodhan AFF2 20X10.5 5X112 ET 35mm Matte Gray|EN
|JVYD|AFF220105511235MG|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511235MG|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511235MG|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511235MG|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF220105511235MG|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF220105511235MG|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF220105511235MG|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511235SMF|DES|Aodhan AFF2 20X10.5 5X112 ET 35mm Gloss Silver Machined Face|EN
|JVYD|AFF220105511235SMF|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511235SMF|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511235SMF|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511235SMF|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF220105511235SMF|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF220105511235SMF|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF220105511235SMF|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511445BZ|DES|Aodhan AFF2 20X10.5 5X114.3 ET 45mm Matte Bronze|EN
|JVYD|AFF220105511445BZ|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511445BZ|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511445BZ|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511445BZ|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
|JVYD|AFF220105511445BZ|FAB|[LIGHTWEIGHT PERFORMANCE] - Optimized for improved handling and acceleration response.|EN
|JVYD|AFF220105511445BZ|FAB|[MODERN DESIGN] - Features a clean, multi-spoke profile that enhances both street and performance vehicles.|EN
|JVYD|AFF220105511445BZ|FAB|[FLOW FORM TECHNOLOGY] - Engineered using flow-forming construction for reduced weight and increased strength.|EN
|JVYD|AFF220105511445MB|DES|Aodhan AFF2 20X10.5 5X114.3 ET 45mm Matte Black|EN
|JVYD|AFF220105511445MB|LAB|Aodhan Wheels|EN
|JVYD|AFF220105511445MB|MKT|The Aodhan AFF2 brings a sleek, performance-oriented design with advanced flow-forming technology. Built for enthusiasts who value both aesthetics and engineering, this wheel delivers lightweight strength and a modern look for a wide range of builds.|EN
|JVYD|AFF220105511445MB|FAB|[VERSATILE STYLE] - Suited for performance cars, stance builds, and enthusiasts seeking a premium aesthetic.|EN
|JVYD|AFF220105511445MB|FAB|[DURABILITY] - Built to handle daily driving while maintaining structural integrity under demanding conditions.|EN
